"Fleet","Model","Year","Age","Selectivity","Relative_selectivity"
"Fishery","Model 26.0",1996,4,0.097495183744544,0.0499948866519115
"Fishery","Model 26.0",1996,5,0.384645468994571,0.197243657429704
"Fishery","Model 26.0",1996,6,1.18033229300098,0.605266608397741
"Fishery","Model 26.0",1996,7,1.95010310601067,1
"Fishery","Model 26.0",1996,8,1.92991828325791,0.989649356133759
"Fishery","Model 26.0",1996,9,1.64935486395032,0.845778286730906
"Fishery","Model 26.0",1996,10,1.44938228554094,0.743233668555066
"Fishery","Model 26.0",1996,11,1.32198094903627,0.677903104180293
"Fishery","Model 26.0",1996,12,1.23554587323222,0.633579767871751
"Fishery","Model 26.0",1996,13,1.23554587323222,0.633579767871751
"Fishery","Model 26.0",1996,14,1.23554587323222,0.633579767871751
"Fishery","Model 26.0",1996,15,1.23554587323222,0.633579767871751
"Fishery","Model 26.0",1997,1,0.000456063828346856,0.000259289044474821
"Fishery","Model 26.0",1997,2,0.0366003316789659,0.0208086334382191
"Fishery","Model 26.0",1997,3,0.0887870379600111,0.0504786935588589
"Fishery","Model 26.0",1997,4,0.203806504568986,0.115871486714914
"Fishery","Model 26.0",1997,5,0.41651241440018,0.236802612329928
"Fishery","Model 26.0",1997,6,0.860591284528024,0.489277767670102
"Fishery","Model 26.0",1997,7,1.4106744922665,0.80202028406997
"Fishery","Model 26.0",1997,8,1.56834614399112,0.891662411718275
"Fishery","Model 26.0",1997,9,1.75890126507502,1
"Fishery","Model 26.0",1997,10,1.60846275087689,0.91447017681705
"Fishery","Model 26.0",1997,11,1.48094915429888,0.841974011676952
"Fishery","Model 26.0",1997,12,1.39147813913177,0.791106451943125
"Fishery","Model 26.0",1997,13,1.39147813913177,0.791106451943125
"Fishery","Model 26.0",1997,14,1.39147813913177,0.791106451943125
"Fishery","Model 26.0",1997,15,1.39147813913177,0.791106451943125
"Fishery","Model 26.0",1998,1,0.000435312124670291,0.000258001251396984
"Fishery","Model 26.0",1998,2,0.0258660651605145,0.0153303269124039
"Fishery","Model 26.0",1998,3,0.120518347199961,0.0714289417448155
"Fishery","Model 26.0",1998,4,0.264277203219966,0.156632092887578
"Fishery","Model 26.0",1998,5,0.511542378243248,0.303181478874058
"Fishery","Model 26.0",1998,6,1.16880713849957,0.69272985355741
"Fishery","Model 26.0",1998,7,1.14905653814534,0.681024046807619
"Fishery","Model 26.0",1998,8,1.5044340869565,0.891649589069085
"Fishery","Model 26.0",1998,9,1.68724811338407,1
"Fishery","Model 26.0",1998,10,1.58015408446749,0.936527397442581
"Fishery","Model 26.0",1998,11,1.45709174066244,0.863590677093711
"Fishery","Model 26.0",1998,12,1.38264224798406,0.819465872870899
"Fishery","Model 26.0",1998,13,1.38264224798406,0.819465872870899
"Fishery","Model 26.0",1998,14,1.38264224798406,0.819465872870899
"Fishery","Model 26.0",1998,15,1.38264224798406,0.819465872870899
"Fishery","Model 26.0",1999,1,0.000419916354988345,0.00026428648465421
"Fishery","Model 26.0",1999,2,0.0197542749884965,0.0124329234419727
"Fishery","Model 26.0",1999,3,0.296902126995205,0.186863927774613
"Fishery","Model 26.0",1999,4,0.453338292306159,0.285321546087584
"Fishery","Model 26.0",1999,5,0.638698892111903,0.401983592550184
"Fishery","Model 26.0",1999,6,0.981948600077736,0.618017708866974
"Fishery","Model 26.0",1999,7,1.58886806314655,1
"Fishery","Model 26.0",1999,8,1.47072314714497,0.925642085241736
"Fishery","Model 26.0",1999,9,1.41450252479441,0.890258012986407
"Fishery","Model 26.0",1999,10,1.35752881521693,0.854399963536631
"Fishery","Model 26.0",1999,11,1.33775846021323,0.841956919672718
"Fishery","Model 26.0",1999,12,1.35988922166236,0.855885553498553
"Fishery","Model 26.0",1999,13,1.35988922166236,0.855885553498553
"Fishery","Model 26.0",1999,14,1.35988922166236,0.855885553498553
"Fishery","Model 26.0",1999,15,1.35988922166236,0.855885553498553
"Fishery","Model 26.0",2000,1,0.000391389241038307,0.00021490087720631
"Fishery","Model 26.0",2000,2,0.0168198090889283,0.00923528638156815
"Fishery","Model 26.0",2000,3,0.167730909920744,0.092096347822327
"Fishery","Model 26.0",2000,4,0.600580583767411,0.329761988199523
"Fishery","Model 26.0",2000,5,0.956287829513127,0.525070880535461
"Fishery","Model 26.0",2000,6,0.963886593284375,0.529243149031633
"Fishery","Model 26.0",2000,7,1.49936540803126,0.823259578070976
"Fishery","Model 26.0",2000,8,1.82125473905145,1
"Fishery","Model 26.0",2000,9,1.43200438399538,0.786273525218773
"Fishery","Model 26.0",2000,10,1.27997643422943,0.702799233289063
"Fishery","Model 26.0",2000,11,1.25401901176433,0.688546739165904
"Fishery","Model 26.0",2000,12,1.25192072702813,0.687394629748585
"Fishery","Model 26.0",2000,13,1.25192072702813,0.687394629748585
"Fishery","Model 26.0",2000,14,1.25192072702813,0.687394629748585
"Fishery","Model 26.0",2000,15,1.25192072702813,0.687394629748585
"Fishery","Model 26.0",2001,1,0.000362344697009071,0.000217208019725375
"Fishery","Model 26.0",2001,2,0.0127732600862602,0.00765694807092564
"Fishery","Model 26.0",2001,3,0.0998822277105091,0.0598745367762773
"Fishery","Model 26.0",2001,4,0.413949571560385,0.248142631717742
"Fishery","Model 26.0",2001,5,1.15894445121207,0.694730822052527
"Fishery","Model 26.0",2001,6,1.6681920744326,1
"Fishery","Model 26.0",2001,7,1.59528244345227,0.956294222890893
"Fishery","Model 26.0",2001,8,1.53698209937067,0.921346002613903
"Fishery","Model 26.0",2001,9,1.38612119021914,0.830912226153935
"Fishery","Model 26.0",2001,10,1.25818465176349,0.754220494778116
"Fishery","Model 26.0",2001,11,1.21910233310175,0.730792545886181
"Fishery","Model 26.0",2001,12,1.16255583809846,0.696895672816259
"Fishery","Model 26.0",2001,13,1.16255583809846,0.696895672816259
"Fishery","Model 26.0",2001,14,1.16255583809846,0.696895672816259
"Fishery","Model 26.0",2001,15,1.16255583809846,0.696895672816259
"Fishery","Model 26.0",2002,1,0.000348677924498522,0.000192032024577342
"Fishery","Model 26.0",2002,2,0.0152827947284199,0.0084168965302845
"Fishery","Model 26.0",2002,3,0.109145613718819,0.0601112135398469
"Fishery","Model 26.0",2002,4,0.414831788667003,0.228465820861287
"Fishery","Model 26.0",2002,5,0.938090943253746,0.516647285112106
"Fishery","Model 26.0",2002,6,1.81572800300343,1
"Fishery","Model 26.0",2002,7,1.75978099733109,0.969187562465418
"Fishery","Model 26.0",2002,8,1.65389633354214,0.910872295193114
"Fishery","Model 26.0",2002,9,1.46523499892578,0.806968332537752
"Fishery","Model 26.0",2002,10,1.25026601538526,0.688575608966306
"Fishery","Model 26.0",2002,11,1.14724460674933,0.631837260234819
"Fishery","Model 26.0",2002,12,1.10753730669262,0.60996873147334
"Fishery","Model 26.0",2002,13,1.10753730669262,0.60996873147334
"Fishery","Model 26.0",2002,14,1.10753730669262,0.60996873147334
"Fishery","Model 26.0",2002,15,1.10753730669262,0.60996873147334
"Fishery","Model 26.0",2003,1,0.000335092053232482,0.000178934444790196
"Fishery","Model 26.0",2003,2,0.011577070382503,0.00618199280229717
"Fishery","Model 26.0",2003,3,0.220505146567483,0.117746647805638
"Fishery","Model 26.0",2003,4,0.400932480961982,0.214092307433848
"Fishery","Model 26.0",2003,5,0.994834764610683,0.531227776207801
"Fishery","Model 26.0",2003,6,1.55943895089681,0.832718472942518
"Fishery","Model 26.0",2003,7,1.87270848620222,1
"Fishery","Model 26.0",2003,8,1.77074084422134,0.945550712920797
"Fishery","Model 26.0",2003,9,1.50754349261231,0.805007027906169
"Fishery","Model 26.0",2003,10,1.26752757743984,0.676841904000944
"Fishery","Model 26.0",2003,11,1.09475334875208,0.584582895211946
"Fishery","Model 26.0",2003,12,1.07477568632488,0.573915104376167
"Fishery","Model 26.0",2003,13,1.07477568632488,0.573915104376167
"Fishery","Model 26.0",2003,14,1.07477568632488,0.573915104376167
"Fishery","Model 26.0",2003,15,1.07477568632488,0.573915104376167
"Fishery","Model 26.0",2004,1,0.000316772706944885,0.000177742674165174
"Fishery","Model 26.0",2004,2,0.0100524298567007,0.00564046625676844
"Fishery","Model 26.0",2004,3,0.109268556031256,0.0613111070662467
"Fishery","Model 26.0",2004,4,0.803337867387116,0.450756702446519
"Fishery","Model 26.0",2004,5,0.993614076119318,0.557521589157408
"Fishery","Model 26.0",2004,6,1.33564493307552,0.74943673155943
"Fishery","Model 26.0",2004,7,1.7821983855746,1
"Fishery","Model 26.0",2004,8,1.75349889903683,0.9838965814524
"Fishery","Model 26.0",2004,9,1.53250025020217,0.859893187316558
"Fishery","Model 26.0",2004,10,1.2928558329346,0.725427563732067
"Fishery","Model 26.0",2004,11,1.14141512452834,0.640453461167473
"Fishery","Model 26.0",2004,12,1.06132421813665,0.595514072242002
"Fishery","Model 26.0",2004,13,1.06132421813665,0.595514072242002
"Fishery","Model 26.0",2004,14,1.06132421813665,0.595514072242002
"Fishery","Model 26.0",2004,15,1.06132421813665,0.595514072242002
"Fishery","Model 26.0",2005,1,0.000301310190094969,0.000175250390837079
"Fishery","Model 26.0",2005,2,0.0111830188474809,0.00650435494113802
"Fishery","Model 26.0",2005,3,0.108991148313958,0.0633922846545047
"Fishery","Model 26.0",2005,4,0.57390434590758,0.333798737081215
"Fishery","Model 26.0",2005,5,1.53163788012937,0.890843210543078
"Fishery","Model 26.0",2005,6,1.71931251425899,1
"Fishery","Model 26.0",2005,7,1.60291577078776,0.93230041513343
"Fishery","Model 26.0",2005,8,1.49909695987545,0.871916505837537
"Fishery","Model 26.0",2005,9,1.44632404916277,0.841222312504436
"Fishery","Model 26.0",2005,10,1.30121328465712,0.756821854005949
"Fishery","Model 26.0",2005,11,1.14430703039339,0.665560810442061
"Fishery","Model 26.0",2005,12,1.01520317186901,0.590470413871529
"Fishery","Model 26.0",2005,13,1.01520317186901,0.590470413871529
"Fishery","Model 26.0",2005,14,1.01520317186901,0.590470413871529
"Fishery","Model 26.0",2005,15,1.01520317186901,0.590470413871529
"Fishery","Model 26.0",2006,1,0.000287504629971263,0.000169788072402024
"Fishery","Model 26.0",2006,2,0.0126552031870708,0.00747362766019966
"Fishery","Model 26.0",2006,3,0.195866559517936,0.115670504478104
"Fishery","Model 26.0",2006,4,0.547849503581518,0.323536741612854
"Fishery","Model 26.0",2006,5,1.16552330988541,0.688308762696625
"Fishery","Model 26.0",2006,6,1.69331464751252,1
"Fishery","Model 26.0",2006,7,1.57189829376311,0.928296637646306
"Fishery","Model 26.0",2006,8,1.50957779132624,0.891492785197257
"Fishery","Model 26.0",2006,9,1.38863780490157,0.820070745234198
"Fishery","Model 26.0",2006,10,1.30235515660932,0.76911586309283
"Fishery","Model 26.0",2006,11,1.20418016965939,0.711137868811524
"Fishery","Model 26.0",2006,12,1.10196351385649,0.650773035876866
"Fishery","Model 26.0",2006,13,1.10196351385649,0.650773035876866
"Fishery","Model 26.0",2006,14,1.10196351385649,0.650773035876866
"Fishery","Model 26.0",2006,15,1.10196351385649,0.650773035876866
"Fishery","Model 26.0",2007,1,0.00026831307149613,0.000160269013954925
"Fishery","Model 26.0",2007,2,0.0121723952023221,0.00727082644787941
"Fishery","Model 26.0",2007,3,0.181948554485153,0.108681680155415
"Fishery","Model 26.0",2007,4,0.541402874391589,0.323391269561586
"Fishery","Model 26.0",2007,5,1.08816358639928,0.649982887681945
"Fishery","Model 26.0",2007,6,1.67414189976605,1
"Fishery","Model 26.0",2007,7,1.58323653264217,0.945700321378618
"Fishery","Model 26.0",2007,8,1.39897892218942,0.835639393760418
"Fishery","Model 26.0",2007,9,1.32080284850797,0.788943188562776
"Fishery","Model 26.0",2007,10,1.27230509518632,0.75997446534497
"Fishery","Model 26.0",2007,11,1.22967480168574,0.73451049869642
"Fishery","Model 26.0",2007,12,1.17422604411812,0.701389795143537
"Fishery","Model 26.0",2007,13,1.17422604411812,0.701389795143537
"Fishery","Model 26.0",2007,14,1.17422604411812,0.701389795143537
"Fishery","Model 26.0",2007,15,1.17422604411812,0.701389795143537
"Fishery","Model 26.0",2008,1,0.000239974103038126,0.000151977369157118
"Fishery","Model 26.0",2008,2,0.00978462131119482,0.0061966728336424
"Fishery","Model 26.0",2008,3,0.0968950896288203,0.0613643748204433
"Fishery","Model 26.0",2008,4,0.430429279203299,0.272594036745369
"Fishery","Model 26.0",2008,5,0.909084631925263,0.575730001496111
"Fishery","Model 26.0",2008,6,1.57901208824082,1
"Fishery","Model 26.0",2008,7,1.52749630417341,0.967374674043948
"Fishery","Model 26.0",2008,8,1.44020799347125,0.912094343163512
"Fishery","Model 26.0",2008,9,1.38156450613616,0.874954990164365
"Fishery","Model 26.0",2008,10,1.23861103106337,0.784421500181998
"Fishery","Model 26.0",2008,11,1.29900624580649,0.822670235066861
"Fishery","Model 26.0",2008,12,1.27191705873422,0.8055144531232
"Fishery","Model 26.0",2008,13,1.27191705873422,0.8055144531232
"Fishery","Model 26.0",2008,14,1.27191705873422,0.8055144531232
"Fishery","Model 26.0",2008,15,1.27191705873422,0.8055144531232
"Fishery","Model 26.0",2009,1,0.000220573842133184,0.000154347237780222
"Fishery","Model 26.0",2009,2,0.00663549313249686,0.00464320712921218
"Fishery","Model 26.0",2009,3,0.113058961796942,0.0791133630846444
"Fishery","Model 26.0",2009,4,0.436809891893039,0.30565909174334
"Fishery","Model 26.0",2009,5,0.756589630999827,0.529425967053108
"Fishery","Model 26.0",2009,6,1.37005656245244,0.95870137624713
"Fishery","Model 26.0",2009,7,1.38098084792322,0.96634567926525
"Fishery","Model 26.0",2009,8,1.36109432758155,0.952430024289519
"Fishery","Model 26.0",2009,9,1.33146846866041,0.931699236598999
"Fishery","Model 26.0",2009,10,1.36251977008136,0.953427482149129
"Fishery","Model 26.0",2009,11,1.42907541012988,1
"Fishery","Model 26.0",2009,12,1.36287251537668,0.953674316775779
"Fishery","Model 26.0",2009,13,1.36287251537668,0.953674316775779
"Fishery","Model 26.0",2009,14,1.36287251537668,0.953674316775779
"Fishery","Model 26.0",2009,15,1.36287251537668,0.953674316775779
"Fishery","Model 26.0",2010,1,0.000223329879095465,0.000157874864069463
"Fishery","Model 26.0",2010,2,0.00691526653476376,0.00488849395612331
"Fishery","Model 26.0",2010,3,0.0598852832876976,0.0423337038335346
"Fishery","Model 26.0",2010,4,0.660371850117426,0.466825650445199
"Fishery","Model 26.0",2010,5,0.878776445244165,0.621218765721282
"Fishery","Model 26.0",2010,6,1.04424683081626,0.738191983705025
"Fishery","Model 26.0",2010,7,1.23562110349318,0.873477004265774
"Fishery","Model 26.0",2010,8,1.41460061050126,1
"Fishery","Model 26.0",2010,9,1.39844403347472,0.988578700654727
"Fishery","Model 26.0",2010,10,1.3565930654692,0.958993694332211
"Fishery","Model 26.0",2010,11,1.33580212704609,0.944296303232016
"Fishery","Model 26.0",2010,12,1.40213001353403,0.991184369019318
"Fishery","Model 26.0",2010,13,1.40213001353403,0.991184369019318
"Fishery","Model 26.0",2010,14,1.40213001353403,0.991184369019318
"Fishery","Model 26.0",2010,15,1.40213001353403,0.991184369019318
"Fishery","Model 26.0",2011,1,0.000221138944379503,0.000154234191746174
"Fishery","Model 26.0",2011,2,0.00649770208980556,0.00453184685691878
"Fishery","Model 26.0",2011,3,0.0598693513158651,0.041756105133267
"Fishery","Model 26.0",2011,4,0.215050388879818,0.149987705723413
"Fishery","Model 26.0",2011,5,1.28103149895667,0.893460255937106
"Fishery","Model 26.0",2011,6,1.43378677500664,1
"Fishery","Model 26.0",2011,7,1.36333961476357,0.950866362090174
"Fishery","Model 26.0",2011,8,1.35035284786779,0.941808692482561
"Fishery","Model 26.0",2011,9,1.3398167021936,0.93446021789913
"Fishery","Model 26.0",2011,10,1.40920677663834,0.982856587327507
"Fishery","Model 26.0",2011,11,1.34902583038217,0.940883159126587
"Fishery","Model 26.0",2011,12,1.29795034324034,0.905260367765861
"Fishery","Model 26.0",2011,13,1.29795034324034,0.905260367765861
"Fishery","Model 26.0",2011,14,1.29795034324034,0.905260367765861
"Fishery","Model 26.0",2011,15,1.29795034324034,0.905260367765861
"Fishery","Model 26.0",2012,1,0.000223122510580389,0.000155990898285128
"Fishery","Model 26.0",2012,2,0.00835926136308244,0.00584418257770358
"Fishery","Model 26.0",2012,3,0.0735849370860708,0.051445192179187
"Fishery","Model 26.0",2012,4,0.408541723149931,0.285622415306011
"Fishery","Model 26.0",2012,5,0.443028403685037,0.309732973499131
"Fishery","Model 26.0",2012,6,1.4275767857275,0.99805700732466
"Fishery","Model 26.0",2012,7,1.40888904307663,0.984991907996729
"Fishery","Model 26.0",2012,8,1.4086175470366,0.984802097873786
"Fishery","Model 26.0",2012,9,1.37116853775845,0.95862049664497
"Fishery","Model 26.0",2012,10,1.34487921164304,0.940240927567041
"Fishery","Model 26.0",2012,11,1.38370759946375,0.967386889125834
"Fishery","Model 26.0",2012,12,1.43035595687483,1
"Fishery","Model 26.0",2012,13,1.43035595687483,1
"Fishery","Model 26.0",2012,14,1.43035595687483,1
"Fishery","Model 26.0",2012,15,1.43035595687483,1
"Fishery","Model 26.0",2013,1,0.000220665322608781,0.000146510956212101
"Fishery","Model 26.0",2013,2,0.00665584448169198,0.00441915443660618
"Fishery","Model 26.0",2013,3,0.0729772021425857,0.0484532845541385
"Fishery","Model 26.0",2013,4,0.342976214275352,0.227719392052264
"Fishery","Model 26.0",2013,5,0.712113272593306,0.472808302027345
"Fishery","Model 26.0",2013,6,0.755897700973942,0.501879015963762
"Fishery","Model 26.0",2013,7,1.16122084911497,0.770993715577548
"Fishery","Model 26.0",2013,8,1.47019681598572,0.976138610197207
"Fishery","Model 26.0",2013,9,1.4860305153687,0.986651410348811
"Fishery","Model 26.0",2013,10,1.48412770165888,0.985388035329924
"Fishery","Model 26.0",2013,11,1.48304202843012,0.98466720153058
"Fishery","Model 26.0",2013,12,1.50613529741303,1
"Fishery","Model 26.0",2013,13,1.50613529741303,1
"Fishery","Model 26.0",2013,14,1.50613529741303,1
"Fishery","Model 26.0",2013,15,1.50613529741303,1
"Fishery","Model 26.0",2014,1,0.000219726186427198,0.000146251043353709
"Fishery","Model 26.0",2014,2,0.0076959501627581,0.00512246973928362
"Fishery","Model 26.0",2014,3,0.071767978711441,0.0477691891740572
"Fishery","Model 26.0",2014,4,0.301462572151187,0.200655262925667
"Fishery","Model 26.0",2014,5,0.650271375422134,0.432824456042014
"Fishery","Model 26.0",2014,6,1.03145027338622,0.686539374769441
"Fishery","Model 26.0",2014,7,1.36060266313207,0.905625143313677
"Fishery","Model 26.0",2014,8,1.30698545406505,0.869937213280067
"Fishery","Model 26.0",2014,9,1.31573229995503,0.875759165402681
"Fishery","Model 26.0",2014,10,1.47536157715766,0.982009352147807
"Fishery","Model 26.0",2014,11,1.46888790327853,0.977700436699222
"Fishery","Model 26.0",2014,12,1.50239055659788,1
"Fishery","Model 26.0",2014,13,1.50239055659788,1
"Fishery","Model 26.0",2014,14,1.50239055659788,1
"Fishery","Model 26.0",2014,15,1.50239055659788,1
"Fishery","Model 26.0",2015,1,0.000233317241556549,0.000151040590891178
"Fishery","Model 26.0",2015,2,0.00510366907421113,0.00330391867973054
